,reported_acceptor,don_ID,reported_donor,DOI,PCE_avg,donor_type,acc_SMILES_sidechains,don_mon_SMILES,A_count,B_count,C_count,D_count,E_count,F_count,G_count,H_count,I_count,J_count,K_count,L_count
835,PYF-T-o,12,PM6,10.1002/agt2.289,14.77,polymer,O=C1C2=C(F)C(C3=CC=CS3)=CC=C2C(/C1=C/C4=C(CCCCCCCCCCC)C(SC5=C6N(C7=C5C8=NSN=C8C9=C7N(C%10=C9SC%11=C%10SC(/C=C%12/C(C%13=C(C%12=O)C(F)=C(C%14=CC=C(C%15=CC=C(C(/C%16=C/C%17=C(CCCCCCCCCCC)C(SC%18=C%19N(C%20=C%18C%21=NSN=C%21C%22=C%20N(C%23=C%22SC%24=C%23SC(/C=C%25/C(C%26=C(C%25=O)C(F)=CC=C%26)=C(C#N)/C#N)=C%24CCCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCCCC)CCCCCCCC)=C%19S%17)=C(C#N)/C#N)C(C%16=O)=C%15F)S%14)C=C%13)=C(C#N)/C#N)=C%11CCCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)=C6S4)=C(C#N)/C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
836,PYF-V-o,12,PM6,10.1002/advs.202202223,16.4,polymer,O=C1C2=C(F)C(C=C)=CC=C2C(/C1=C/C3=C(CCCCCCCCCCC)C(SC4=C5N(C6=C4C7=NSN=C7C8=C6N(C9=C8SC%10=C9SC(/C=C%11/C(C%12=C(C%11=O)C(F)=C(/C=C/C%13=CC=C(C(/C%14=C/C%15=C(CCCCCCCCCCC)C(SC%16=C%17N(C%18=C%16C%19=NSN=C%19C%20=C%18N(C%21=C%20SC%22=C%21SC(/C=C%23/C(C%24=C(C%23=O)C(F)=CC=C%24)=C(C#N)/C#N)=C%22CCCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCCCC)CCCCCCCC)=C%17S%15)=C(C#N)/C#N)C(C%14=O)=C%13F)C=C%12)=C(C#N)/C#N)=C%10CCCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)CC(CCCCCCCC)CCCCCCCCCC)=C5S3)=C(C#N)/C#N,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
837,2BTP-2F-T,12,PM6,10.1002/advs.202202513,18.05,polymer,N#C/C(C#N)=C1C(C(C2=CC(F)=C(C=C2\1)F)=O)=CC3=C(CCCCCCCCCCC)C(SC4=C5N(CC(CCCCCCCC)CCCCCC)C6=C4C7=NSN=C7C8=C6N(CC(CCCCCCCC)CCCCCC)C9=C8SC%10=C9SC(C=C%11C(C%12=CC=C(C%13=CC=C(C(C=C%14/%15)=CC=C%14C(C(C%15=C(C#N)/C#N)=CC%16=C(CCCCCCCCCCC)C(SC%17=C%18N(CC(CCCCCCCC)CCCCCC)C%19=C%17C%20=NSN=C%20C%21=C%19N(CC(CCCCCCCC)CCCCCC)C%22=C%21SC%23=C%22SC(C=C%24C(C%25=CC(F)=C(F)C=C%25/C%24=C(C#N)/C#N)=O)=C%23CCCCCCCCCCC)=C%18S%16)=O)S%13)C=C%12/C%11=C(C#N)/C#N)=O)=C%10CCCCCCCCCCC)=C5S3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)S1)CC,1,1,0,0,0,0,0,0,0,0,0,0
838,K12,0,P3HT,10.1002/aenm.201000024,0.73,polymer,N#CC(C#N)=CC1=CC=C(C=2C=CC=3C=4C=CC=CC4C(C3C2)(CCC)CCC)C5=NSN=C15,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
839,NDI-3TH,0,P3HT,10.1002/aenm.201100285,1.45,polymer,O=C1C2=CC(C=3SC(=CC3)C=4SC(=CC4)C=5SC(=CC5)CCCCCC)=C6C(=O)N(C(=O)C7=CC(C=8SC(=CC8)C=9SC(=CC9)C=%10SC(=CC%10)CCCCCC)=C(C(=O)N1CC(CC)CCCC)C2=C76)CC(CC)CCCC,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
840,YF25,0,P3HT,10.1002/aenm.201200372,1.43,polymer,N#CC(C#N)=CC1=CC=C(C=2SC=3C=4SC=CC4[Si](C3C2)(CCC)CCC)C5=NSN=C51,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
841,DBS-2DPP,0,P3HT,10.1002/aenm.201200911,2.05,polymer,O=C1C=2C(C(=O)N(C2C=3SC=CC3)CC(CC)CCCC)=C(C=4SC(=CC4)C=5C=CC=6C=7C=CC(=CC7[Si](C6C5)(CC(CC)CCCC)CC(CC)CCCC)C=8SC(=CC8)C9=C%10C(=O)N(C(C=%11SC=CC%11)=C%10C(=O)N9CC(CC)CCCC)CC(CC)CCCC)N1CC(CC)CCCC,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
842,DTI,0,P3HT,10.1002/aenm.201301007,1.45,polymer,O=C1C2=CC=C3C=4C(=CC=C(C(=O)N1C(CCCCCCCC)CCCCCCCC)C24)C5=C3C=6C7=CC=C8C(=O)N(C(=O)C=9C=CC(=C7C89)C6C=%10C=%11C=CC=%12C(=O)N(C(=O)C%13=CC=C(C%11C%13%12)C5%10)C(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)CCCCCCCC,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
843,DTI,74,PCDTBT,10.1002/aenm.201301007,0.75,polymer,O=C1C2=CC=C3C=4C(=CC=C(C(=O)N1C(CCCCCCCC)CCCCCCCC)C24)C5=C3C=6C7=CC=C8C(=O)N(C(=O)C=9C=CC(=C7C89)C6C=%10C=%11C=CC=%12C(=O)N(C(=O)C%13=CC=C(C%11C%13%12)C5%10)C(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)CCCCCCCC,CCCCCCCCC(CCCCCCCC)N1C2=CC(C3=CC=C(S3)C4=CC=C(C5=NSN=C45)C6=CC=CS6)=CC=C2C7=CC=CC=C17,0,0,0,1,0,0,0,0,0,0,0,0
844,DTI,75,PDTSBT,10.1002/aenm.201301007,1.32,polymer,O=C1C2=CC=C3C=4C(=CC=C(C(=O)N1C(CCCCCCCC)CCCCCCCC)C24)C5=C3C=6C7=CC=C8C(=O)N(C(=O)C=9C=CC(=C7C89)C6C=%10C=%11C=CC=%12C(=O)N(C(=O)C%13=CC=C(C%11C%13%12)C5%10)C(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)CCCCCCCC,CCCCCCCCCCCC[Si]1(C2=C(C3=C1C=C(C4=CC=CC5=NSN=C45)S3)SC=C2)CCCCCCCCCCCC,0,0,0,1,0,0,0,0,0,0,0,0
845,DTI,76,PBDTTPD,10.1002/aenm.201301007,1.47,polymer,O=C1C2=CC=C3C=4C(=CC=C(C(=O)N1C(CCCCCCCC)CCCCCCCC)C24)C5=C3C=6C7=CC=C8C(=O)N(C(=O)C=9C=CC(=C7C89)C6C=%10C=%11C=CC=%12C(=O)N(C(=O)C%13=CC=C(C%11C%13%12)C5%10)C(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)CCCCCCCC,CCC(CCCC)COC(C1=C(C(OCC(CCCC)CC)=C2S3)C=CS1)=C2C=C3C4=C5C(C(N(C5=O)CCCCCCCC)=O)=CS4,1,0,0,0,0,0,0,0,1,0,0,0
846,IDT-2PDI,0,P3HT,10.1002/aenm.201400420,2.61,polymer,O=C1C2=CC=C3C4=C(C=C5C(=O)N(C(=O)C=6C=CC(C7=C(OCCCC)C=C(C(=O)N1CC(CC)CCCC)C2=C37)=C4C65)CC(CC)CCCC)C=8SC=9C=%10C=C%11C(=CC%10C(C%12=CC=C(C=C%12)CCCCCC)(C%13=CC=C(C=C%13)CCCCCC)C9C8)C=%14SC(=CC%14C%11(C%15=CC=C(C=C%15)CCCCCC)C%16=CC=C(C=C%16)CCCCCC)C=%17C=C%18C(=O)N(C(=O)C%19=CC=C%20C=%21C(OCCCC)=CC=%22C(=O)N(C(=O)C%23=CC=C(C%17C%20=C%19%18)C%21C%23%22)CC(CC)CCCC)CC(CC)CCCC,CCCCCCC1=CSC=C1,0,0,0,0,0,0,0,0,0,0,0,0
847,IFBR-p,38,PTzBI,10.1021/acsami.7b12902,7.3,polymer,O=C1C(SC(=S)N1CC)=CC2=CC(F)=C(C=3SC=4C=5C=C6C(=CC5C(C7=CC=C(C=C7)CCCCCC)(C8=CC=C(C=C8)CCCCCC)C4C3)C=9SC(=CC9C6(C%10=CC=C(C=C%10)CCCCCC)C%11=CC=C(C=C%11)CCCCCC)C%12=C(F)C=C(C=C%13SC(=S)N(C%13=O)CC)C%14=NSN=C%14%12)C%15=NSN=C%152,CCCCCCCCN1C(C2=CC3=NN(N=C3C(C4=CC=C(S4)C5=CC6=C(C7=C(C(C8=CC=C(S8)CC(CCCC)CC)=C6S5)C=C(C9=CC=CS9)S7)C%10=CC=C(S%10)CC(CCCC)CC)=C2C1=O)CCCCCCCC)=O,1,0,0,0,0,0,0,1,0,0,0,0
848,IFBR,78,PBTA-BO,10.1002/aenm.201602127,3.65,polymer,S=C(N(CC)C/1=O)SC1=C/C(C2=NSN=C23)=CC(F)=C3C(S4)=CC5=C4C6=CC(C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C%10SC(C%11=C(F)C=C(/C=C%12SC(N(CC)C\%12=O)=S)C%13=NSN=C%13%11)=C9)=C%10C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15,CCCCCCC1=C(CCCCCC)SC(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(CCCCCC)=C(S5)CCCCCC)C6=CC=C(S6)C7=C(C(F)=C(C8=NN(N=C78)CC(CCCCCC)CCCC)C9=CC=CS9)F)=C1,1,0,1,0,0,0,0,0,0,0,0,0
849,ITIC-Th,7,PTB7-Th,10.1002/aenm.201701674,8.1,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(COC(C1=C(F)C2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C4S3)C=CS5)C7=CC=C(S7)CC(CCCC)CC)=C2S1)=O)CC,1,0,0,0,0,1,0,0,0,0,0,0
850,ITIC-Th,7,PTB7-Th,10.1021/jacs.6b02004,8.5,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(COC(C1=C(F)C2=CSC(C3=CC4=C(C5=C(C(C6=CC=C(S6)CC(CCCC)CC)=C4S3)C=CS5)C7=CC=C(S7)CC(CCCC)CC)=C2S1)=O)CC,1,0,0,0,0,1,0,0,0,0,0,0
851,ITIC-Th,39,FTAZ,10.1039/C7QM00547D,8.67,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCC(CCC1=C2C=C(SC2=C(C3=C1SC(C4=CC=CS4)=C3)CCC(CCCCCC)CCCC)C5=CC=C(S5)C6=C(C(F)=CC7=NN(N=C67)CC(CCCCCC)CCCC)F)CCCC,1,0,1,0,0,0,0,0,0,0,0,0
852,ITIC-Th,79,PffBT4T,10.1002/aenm.201602304,6.3,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCC(CCCCCCCCCCCC)CC(C=CS1)=C1C2=CC=C(S2)C3=CC=C(S3)C4=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C5=C(C(F)=CC6=NSN=C56)F)S4,0,0,0,1,0,0,0,0,0,0,0,0
853,ITIC-Th,79,PffBT4T-2DT,10.1002/aenm.201701674,6.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCC(CCCCCCCCCCCC)CC(C=CS1)=C1C2=CC=C(S2)C3=CC=C(S3)C4=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C5=C(C(F)=CC6=NSN=C56)F)S4,0,0,0,1,0,0,0,0,0,0,0,0
854,ITIC-Th,80,PffBT4T-B,10.1002/aenm.201602304,9.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCC(CCCCCCCCCCCC)CC(C=CS1)=C1C2=CC=C(S2)C3=CC=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NSN=C67)F)S5)C=C3,0,0,0,1,0,0,0,0,0,0,0,0
855,ITIC-Th,83,PTFB-P,10.1002/aenm.201701674,8.7,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C(F)=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
856,ITIC-Th,83,PTFB-P,10.1039/C7TA07830G,8.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C(F)=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
857,ITIC-Th,84,PTFB-O,10.1002/aenm.201701674,10.4,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C(F)=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
858,ITIC-Th,84,PTFB-O,10.1038/ncomms13094,10.5,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=C(C2=CC=C(S2)C3=C(F)C(F)=C(C4=CC=C(S4)C5=C(CC(CCCCCCCCCCCC)CCCCCCCCCC)C=C(C6=C(C(F)=CC7=NN(N=C67)CCC)F)S5)C=C3)SC=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
859,ITIC-Th,136,PB68-3TDC,10.1002/solr.201800291,7.63,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC(COC(C1=C(C2=CC=C(S2)C3=C(C(OCC(CCCCCCCC)CCCCCC)=O)C=C(C4=CC=C(S4)C5=C(C(F)=C(C6=NN(N=C56)CC(CCCCCCCC)CCCCCC)C7=CC=CS7)F)S3)SC=C1)=O)CCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
860,ITIC-Th,137,PB24-TTDC,10.1002/solr.201800291,10.02,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,O=C(OCC(CCCCCCCC)CCCCCC)C(C=CS1)=C1C2=CC=C(S2)C3=C(C(OCC(CCCCCCCC)CCCCCC)=O)C=C(C4=CC=C(S4)C5=C(C(F)=C(C6=NN(N=C56)CC(CCCC)CC)C7=CC=CS7)F)S3,0,0,1,0,0,0,0,0,0,0,0,0
861,ITIC-Th,140,P(Cl),10.1002/solr.202000074,11.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC(Cl)=CS6)CC,1,0,0,0,0,0,0,0,0,0,0,0
862,ITIC-Th,141,P(F-Cl),10.1002/solr.202000074,8.2,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCC(CC1=C(F)C=C(C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC(F)=C(S5)CC(CCCC)CC)C6=CC(Cl)=CS6)S1)CC,1,0,0,0,0,0,0,0,0,0,0,0
863,ITIC-Th,319,PDBT-T1,10.1021/jacs.6b02004,9.3,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC1=CC=C(S1)C2=C3C4=C(C=CS4)SC3=C(C5=CC=C(S5)CCCCCCCC)C6=C2SC7=C6SC(C8=CC=C(S8)C9=C(C(C%10=C(SC(CC(CCCC)CC)=C%10C%11=O)CC(CCCC)CC)=O)C%11=C(C%12=CC=CS%12)S9)=C7,0,1,0,0,0,0,0,0,0,0,0,0
864,ITIC-Th,348,PTFB-M,10.1039/C7TA07830G,10.0,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCCCCCC(CC1=CSC(C2=C(C(F)=C(C3=NN(N=C23)CC)C4=CC(CC(CCCCCCCCCCCC)CCCCCCCCCC)=C(S4)C5=CC=C(S5)C6=CC(F)=C(C7=CC=CS7)C(F)=C6)F)=C1)CCCCCCCCCC,0,0,1,0,0,0,0,0,0,0,0,0
865,ITIC-Th,388,PBDTP,10.1039/C9PY00461K,7.36,polymer,N#CC(C#N)=C1C=2C=CC=CC2C(=O)C1=CC=3SC4=C(SC=5C=6C=C7C(=CC6C(C=8SC(=CC8)CCCCCC)(C=9SC(=CC9)CCCCCC)C45)C=%10SC=%11C=C(SC%11C%10C7(C=%12SC(=CC%12)CCCCCC)C=%13SC(=CC%13)CCCCCC)C=C%14C(=O)C=%15C=CC=CC%15C%14=C(C#N)C#N)C3,CCCCCCCCC1=CSC(C2=C(C(N(C3=O)CC(CCCC)CC)=O)C3=C(C4=C(CCCCCCCC)C=C(C5=CC6=C(C7=C(C(C8=CC=C(S8)C9=CC(F)=C(OCC(CCCC)CC)C=C9)=C6S5)C=CS7)C%10=CC=C(S%10)C%11=CC(F)=C(OCC(CCCC)CC)C=C%11)S4)S2)=C1,1,0,0,0,0,0,0,0,1,0,0,0
866,IT-OM-1,3,PBDB-T,10.1002/aenm.201700183,6.0,polymer,N#C/C(C#N)=C1C2=C(OC)C=CC=C2C(C\1=CC3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C9C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C%13=C(C=C(C=C%14C(C%15=CC=CC(OC)=C%15/C%14=C(C#N)\C#N)=O)S%13)S%10)=C8)=C5S3)=O,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
867,IT-OM-4,3,PBDB-T,10.1002/aenm.201700183,7.5,polymer,N#C/C(C#N)=C1C2=CC=CC(OC)=C2C(C\1=CC3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C9C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C%13=C(C=C(C=C%14C(C%15=C(OC)C=CC=C%15/C%14=C(C#N)\C#N)=O)S%13)S%10)=C8)=C5S3)=O,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
868,IT-OM-3,3,PBDB-T,10.1002/aenm.201700183,10.5,polymer,N#C/C(C#N)=C1C2=CC=C(C=C2C(C\1=CC3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C9C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C%13=C(C=C(C=C%14C(C%15=CC(OC)=CC=C%15/C%14=C(C#N)\C#N)=O)S%13)S%10)=C8)=C5S3)=O)OC,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
869,IT-OM-2,3,PBDB-T,10.1002/aenm.201700183,11.5,polymer,N#C/C(C#N)=C1C2=CC(OC)=CC=C2C(C\1=CC3=CC(SC4=C5C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C4C=C9C(C%10=C(C9(C%11=CC=C(CCCCCC)C=C%11)C%12=CC=C(CCCCCC)C=C%12)C%13=C(C=C(C=C%14C(C%15=CC=C(OC)C=C%15/C%14=C(C#N)\C#N)=O)S%13)S%10)=C8)=C5S3)=O,CCCCC(CC1=CC=C(S1)C2=C3C=C(SC3=C(C4=C2SC=C4)C5=CC=C(S5)CC(CCCC)CC)C6=CC=C(S6)C7=C(C(C8=C(SC(CC(CCCC)CC)=C8C9=O)CC(CCCC)CC)=O)C9=C(C%10=CC=CS%10)S7)CC,1,1,0,0,0,0,0,0,0,0,0,0
